PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2161_01,1,True,7052505780,0,43.0,False,0.0,0.0,0.0,0.0,0.0,1969,True
2162_01,1,True,7052505383,2,27.0,False,0.0,0.0,0.0,0.0,0.0,1970,True
2162_02,1,False,7052505383,0,0.0,False,0.0,0.0,0.0,0.0,0.0,1971,True
2163_01,0,False,7151525780,0,27.0,False,0.0,0.0,6.0,745.0,22.0,1972,False
2164_01,2,True,66545180,0,21.0,False,0.0,0.0,0.0,0.0,0.0,1973,True
2167_01,0,False,7052514980,2,20.0,False,38.0,220.0,495.0,0.0,0,1974,False
2168_01,1,True,7052505583,0,35.0,False,0.0,0.0,0.0,0.0,0.0,1975,True
2168_02,1,False,7052505583,0,20.0,False,212.0,0.0,991.0,0.0,13.0,1976,False
2171_01,0,False,7052515180,0,24.0,False,388.0,0.0,7.0,409.0,0.0,1977,False
2171_02,0,False,7151534980,0,41.0,False,2.0,0.0,551.0,5577.0,68.0,1978,False
2172_01,0,False,7151525583,2,23.0,False,0.0,774.0,0.0,0.0,0.0,1979,True
2173_01,0,True,7151535080,2,27.0,False,0.0,0.0,0.0,0.0,0.0,1980,True
2175_01,0,True,7151525683,1,58.0,False,0.0,0.0,0.0,0.0,0.0,1981,True
2177_01,1,True,7052515380,0,53.0,False,0.0,0.0,0.0,0,0.0,1982,True
2179_01,2,False,67564883,0,30.0,False,437.0,3585.0,0.0,4488.0,281.0,1983,False
2180_01,0,False,7052505683,1,24.0,False,1.0,0.0,0.0,318.0,247.0,1984,False
2182_01,2,False,66545280,0,31.0,False,46.0,1935.0,0.0,995.0,1254.0,1985,False
2183_01,1,False,7052505783,2,46.0,False,607.0,0.0,41.0,334.0,251.0,1986,False
2183_02,1,False,7052505783,0,20.0,False,938.0,59.0,31.0,12.0,0.0,1987,False
2186_01,0,True,7151534883,0,20.0,False,0.0,0.0,0.0,0.0,0.0,1988,False
2187_01,0,False,7052515580,0,30.0,False,0.0,236.0,0.0,1149.0,0.0,1989,False
2188_01,0,False,7052515680,1,24.0,False,0.0,421.0,0.0,207.0,63.0,1990,False
2189_01,0,False,7151535280,0,34.0,False,0.0,0.0,0.0,628.0,0.0,1991,False
2190_01,0,False,7052514883,3,20.0,False,1750.0,0.0,446.0,0.0,76.0,1992,False
2191_01,1,True,7052514983,0,48.0,False,0.0,0.0,0.0,0.0,0.0,1993,True
2193_01,0,False,7052515780,2,25.0,False,0.0,0.0,619.0,0.0,70.0,1994,False
2194_01,0,True,7151535083,0,43.0,False,0.0,0.0,0.0,0.0,0.0,1995,False
2195_01,0,False,7052524880,0,27.0,False,0.0,280.0,119.0,646.0,5.0,1996,True
2196_01,2,False,66545380,0,47.0,False,0,32.0,0.0,4027.0,1440.0,1997,False
2196_02,2,False,66545380,1,26.0,False,26.0,4587.0,0.0,102.0,0.0,1998,True
2196_03,2,True,66545380,0,37.0,False,0.0,0.0,0.0,0.0,0.0,1999,True
2196_04,2,False,66545380,1,42.0,False,0.0,1180.0,0.0,2677.0,283.0,2000,False
2198_01,0,False,6949535483,1,61.0,False,0.0,654.0,902.0,0.0,68.0,2001,True
2200_01,1,False,7052525080,0,29.0,False,1443.0,1108.0,47.0,0.0,0.0,2002,False
2201_01,2,False,68555383,1,32.0,False,0.0,1968.0,13.0,1051.0,0,2003,True
2202_01,1,False,7052525180,0,51.0,False,1671.0,0.0,17.0,0.0,0.0,2004,False
2203_01,1,False,68555483,0,43.0,False,2019.0,0.0,560.0,0.0,0.0,2005,False
2204_01,2,True,66574883,1,25.0,False,0.0,0.0,0.0,0.0,0.0,2006,True
2205_01,0,False,6949535583,0,31.0,False,0.0,0.0,187.0,602.0,0.0,2007,False
2206_01,0,False,7052515083,2,13.0,False,0.0,14.0,857.0,0.0,72.0,2008,False
2207_01,0,False,7151535283,0,20.0,False,546.0,0.0,228.0,0.0,0.0,2009,False
2209_01,0,False,7052515183,0,29.0,False,1356.0,20.0,0.0,13.0,0.0,27,False
2210_01,0,True,7151535383,0,16.0,False,0.0,0.0,0.0,0.0,0.0,2010,False
2211_01,0,False,7052515283,0,15.0,False,0.0,2347.0,0.0,380.0,0.0,2011,True
2212_01,0,False,7052525380,0,50.0,False,0.0,5.0,0.0,2170.0,0.0,2012,False
2215_01,2,False,65505583,1,41.0,True,0.0,29813.0,0.0,1257.0,6.0,2013,True
2215_02,2,False,65505583,0,43.0,False,2.0,2229.0,33.0,6.0,198.0,27,True
2215_03,2,True,65505583,0,32.0,False,0.0,0.0,0.0,0.0,0.0,2014,True
2215_04,2,False,65505583,3,36.0,False,0.0,3206.0,0.0,698.0,72.0,2015,False
2219_01,0,True,0,1,18.0,False,0.0,0.0,0.0,0.0,0.0,2016,True
2220_01,0,False,7151535583,0,47.0,False,0.0,0.0,880.0,0.0,2.0,2017,True
2221_01,0,True,7151535380,2,29.0,False,0.0,0.0,0.0,0.0,0.0,2018,True
2223_01,0,False,7151535683,0,0,False,0.0,86.0,0.0,252.0,570.0,2019,False
2224_01,0,False,7052515383,0,14.0,False,0.0,600.0,0.0,204.0,0.0,2020,True
2225_01,0,True,7151535480,2,25.0,False,0.0,0.0,0.0,0.0,0.0,2021,False
2228_01,1,False,6949535683,0,63.0,False,1172.0,0.0,1.0,0,0.0,2022,False
2229_01,0,False,7052515583,0,22.0,False,48.0,329.0,182.0,26.0,154.0,2023,False
2231_01,1,False,6949535783,0,32.0,False,2.0,416.0,26.0,510.0,0.0,2024,False
2232_01,0,False,7052515683,1,31.0,False,0.0,14.0,671.0,1.0,3.0,2025,False
2232_02,0,False,7052515683,0,24.0,False,0.0,1220.0,0.0,140.0,0.0,2026,False
2233_01,0,False,7151535780,0,39.0,False,9.0,18.0,0.0,2.0,878.0,2027,False
2234_01,1,True,7052525680,1,20.0,False,0.0,0.0,0.0,0.0,0.0,2028,True
2234_02,1,True,7052525680,1,20.0,False,0.0,0.0,0.0,0.0,0.0,2029,True
2234_03,1,False,6949515280,0,19.0,False,0.0,0.0,0.0,0.0,0.0,2030,False
2234_04,1,False,6949515280,1,20.0,False,552.0,8.0,1348.0,5.0,0,2031,False
2234_05,1,False,68545480,0,31.0,False,21.0,0.0,1031.0,0.0,0,2032,False
2234_06,1,True,7052525680,1,17.0,False,0.0,0.0,0.0,0.0,0.0,2033,True
2234_07,1,False,7052525680,0,24.0,False,2538.0,0.0,61.0,0.0,0.0,2034,False
2235_01,0,False,7052525780,0,27.0,False,203.0,539.0,0.0,0.0,0.0,2035,False
2237_01,2,False,67565183,1,28.0,False,0.0,162.0,741.0,3733.0,99.0,2036,True
2237_02,2,True,67565183,0,41.0,False,0.0,0.0,0.0,0.0,0.0,2037,True
2238_01,2,True,65505683,1,25.0,False,0.0,0.0,0.0,0.0,0.0,2038,True
2239_01,0,False,7052515783,2,26.0,False,93.0,0.0,469.0,0.0,0.0,2039,True
2241_01,0,False,7052534980,0,27.0,False,485.0,1109.0,921.0,0.0,1.0,2040,False
2243_01,0,False,7151545080,0,22.0,False,38.0,483.0,80.0,47.0,121.0,2041,True
2251_01,2,False,65505783,1,62.0,False,320.0,1179.0,756.0,4996.0,85.0,2042,False
2251_02,2,False,65505783,0,58.0,False,2.0,1.0,14.0,2.0,1153.0,2043,False
2252_01,0,False,7151545180,3,37.0,False,0.0,1368.0,0.0,0,960.0,2044,False
2253_01,0,False,7151535783,0,54.0,False,701.0,32.0,171.0,8.0,0.0,2045,False
2254_01,0,False,7052535380,0,26.0,False,0.0,10.0,0.0,702.0,1.0,2046,False
2255_01,2,True,67555380,1,44.0,False,0.0,0.0,0.0,0.0,0.0,2047,True
2255_02,2,True,67555380,0,34.0,False,0.0,0.0,0.0,0.0,0.0,2048,True
2256_01,0,True,7151544883,0,47.0,False,0.0,0.0,0.0,0.0,0.0,2049,True
2257_01,2,False,67555480,0,27.0,True,0.0,3341.0,0,80.0,654.0,2050,True
2257_02,2,True,66545480,1,22.0,False,0.0,0.0,0.0,0.0,0.0,2051,True
2258_01,0,True,7151545280,0,46.0,False,0,0.0,0.0,0.0,0.0,2052,True
2261_01,0,False,7052524983,0,29.0,False,0.0,0.0,885.0,0.0,0.0,2053,True
2262_01,0,False,7151545380,1,43.0,False,485.0,4.0,136.0,48.0,0.0,2054,False
2263_01,0,False,7052535480,0,42.0,False,0.0,0.0,32.0,772.0,0.0,2055,False
2264_01,0,False,7052525083,0,39.0,False,0.0,0.0,13.0,0.0,868.0,2056,True
2266_01,1,False,7052535580,0,30.0,False,616.0,0.0,185.0,210.0,475.0,2057,False
2267_01,1,False,6949544983,0,43.0,False,2318.0,0.0,647.0,81.0,0.0,2058,True
2268_01,0,True,7151545480,0,19.0,False,0.0,0.0,0.0,0.0,0.0,2059,False
2269_01,1,True,7052535680,0,26.0,False,0.0,0.0,0.0,0.0,0.0,2060,True
2270_01,1,False,7052535780,0,46.0,False,171.0,0.0,1257.0,5.0,0.0,2061,True
2272_01,0,False,7151545580,0,3.0,False,0.0,0.0,0.0,0.0,0.0,27,True
2272_02,0,True,0,1,21.0,False,0.0,0.0,0.0,0.0,0.0,2062,True
2272_03,0,False,7151545580,0,1.0,False,0.0,0.0,0.0,0.0,0.0,2063,True
2273_01,0,False,6949545083,0,22.0,False,0.0,0.0,0.0,10.0,778.0,2064,False
2274_01,2,True,67555780,1,27.0,False,0.0,0.0,0.0,0.0,0.0,2065,True
2274_02,2,True,67555780,1,28.0,False,0.0,0.0,0.0,0.0,0.0,2066,True
2275_01,1,False,7052544880,2,36.0,False,241.0,0.0,670.0,0.0,0.0,2067,False
2277_01,0,False,7151545083,0,19.0,False,26.0,313.0,470.0,0.0,0.0,2068,False
2278_01,2,True,67564880,1,18.0,False,0.0,0.0,0,0.0,0.0,2069,True
2279_01,2,False,66574983,1,47.0,False,0.0,140.0,0,85.0,3970.0,2070,False
2280_01,2,False,66575083,0,18.0,False,20.0,1064.0,0.0,0.0,11643.0,2071,False
2281_01,0,False,6949515480,0,6.0,False,0.0,0.0,0.0,0.0,0.0,2072,True
2282_01,0,False,7052544980,0,20.0,False,0.0,544.0,1.0,0.0,378.0,2073,False
2284_01,1,False,7052545180,0,18.0,False,262.0,302.0,1127.0,4225.0,0.0,2074,False
2287_01,0,False,7052545280,0,37.0,False,0.0,1.0,0.0,219.0,0,2075,False
2288_01,0,False,6949545183,0,22.0,False,12.0,746.0,802.0,58.0,0.0,2076,False
2289_01,1,False,7052545380,0,37.0,False,20.0,0.0,2559.0,20.0,0.0,2077,True
2291_01,0,False,7151545383,1,6.0,False,0.0,0.0,0.0,0,0.0,2078,False
2291_02,0,False,7151545383,0,36.0,False,3.0,0.0,435.0,8.0,277.0,2079,False
2291_03,0,False,7052525383,1,46.0,False,426.0,37.0,0.0,0.0,568.0,27,False
2295_01,0,False,7052545480,0,75.0,False,0.0,0.0,1224.0,0,1769.0,2080,False
2295_02,0,False,7052545480,0,37.0,False,0.0,8.0,70.0,360.0,258.0,2081,False
2296_01,0,True,7151545780,0,22.0,False,0.0,0.0,0,0.0,0.0,2082,True
2298_01,0,False,7052545580,2,33.0,False,270.0,412.0,1.0,0,5.0,2083,False
2299_01,1,False,7052525683,0,35.0,False,174.0,0.0,381.0,0.0,62.0,2084,False
2300_01,2,False,67564980,1,19.0,False,0.0,0,0.0,0.0,8195.0,2085,False
2300_02,2,False,67564980,1,34.0,False,0.0,22.0,0,3028.0,3768.0,2086,False
2301_01,0,False,7052525783,0,23.0,False,1010.0,0.0,33.0,10.0,0.0,2087,True
2301_02,0,False,7151545583,1,37.0,False,1508.0,0,0.0,1.0,0.0,2088,False
2301_03,0,False,7052525783,1,24.0,False,1367.0,0.0,1.0,0.0,0.0,2089,False
2302_01,2,False,65495680,0,54.0,True,0.0,3381.0,0.0,4463.0,34.0,2090,False
2303_01,1,False,7052545680,1,52.0,False,1377.0,0.0,32.0,22.0,0.0,2091,True
2305_01,0,True,7151545683,0,60.0,False,0.0,0.0,0.0,0.0,0.0,27,False
2306_01,2,False,67565080,0,1.0,False,0.0,0.0,0.0,0.0,0.0,2092,True
2306_02,2,False,67565080,0,0,False,0.0,0.0,0.0,0.0,0.0,2093,True
2306_03,2,False,67565080,0,22.0,False,0.0,297.0,3.0,676.0,2924.0,2094,False
2306_04,2,False,67565080,1,27.0,False,0.0,12077.0,0.0,75.0,0.0,2095,True
2306_05,2,True,67565080,1,48.0,False,0.0,0.0,0.0,0.0,0.0,2096,True
2306_06,2,False,67565080,1,47.0,False,1320.0,428.0,4.0,24.0,0.0,2097,False
2308_01,2,True,68555583,0,25.0,False,0.0,0.0,0.0,0.0,0.0,2098,True
2308_02,2,False,68555583,1,49.0,False,9.0,2426.0,95.0,1249.0,168.0,2099,False
2308_03,2,False,68555583,0,33.0,False,0.0,2012.0,1.0,9124.0,4.0,2100,False
2308_04,2,False,68555583,0,67.0,False,0.0,4715.0,0.0,599.0,6.0,2101,True
2309_01,0,True,7151554980,2,5.0,False,0.0,0.0,0.0,0.0,0.0,2102,False
2310_01,2,True,68545680,1,60.0,False,0.0,0.0,0.0,0.0,0.0,2103,True
2310_02,2,True,68545680,0,56.0,False,0.0,0.0,0.0,0.0,0.0,2104,True
2310_03,2,False,68545680,0,59.0,False,0.0,2210.0,0.0,4085.0,11.0,2105,False
2310_04,2,True,68545680,0,44.0,False,0.0,0.0,0.0,0.0,0.0,2106,True
2311_01,0,False,7151555080,0,33.0,False,0.0,763.0,1.0,66.0,84.0,2107,False
2312_01,3,True,7151545783,0,28.0,False,0.0,0.0,0,0.0,0.0,2108,False
2313_01,1,False,7052545780,0,29.0,False,1365.0,0.0,791.0,210.0,0.0,2109,False
2314_01,0,True,7151554883,0,13.0,False,0.0,0.0,0.0,0.0,0.0,2110,False
2315_01,2,True,66545580,1,34.0,False,0.0,0.0,0.0,0.0,0.0,2111,True
2316_01,0,True,7151554983,2,45.0,False,0.0,0.0,0.0,0.0,0.0,2112,True
2317_01,0,False,7151555083,0,39.0,False,0.0,454.0,0.0,454.0,0.0,2113,False
2318_01,0,False,7052554880,0,18.0,False,128.0,37.0,626.0,0.0,5.0,2114,False
2319_01,3,True,7151555180,2,57.0,False,0.0,0.0,0.0,0.0,0.0,2115,False
2320_01,0,False,7052534883,1,0,False,0.0,760.0,0.0,21.0,23.0,2116,False
2321_01,0,True,7151555183,2,25.0,False,0.0,0.0,0.0,0.0,0.0,2117,True
2325_01,0,True,7151555283,2,22.0,False,0.0,0.0,0.0,0.0,0.0,2118,False
2327_01,2,False,66545680,0,32.0,False,0.0,4106.0,388.0,892.0,2.0,2119,True
2329_01,1,True,7052555080,0,29.0,False,0.0,0,0.0,0.0,0.0,2120,True
2332_01,0,False,7052535183,0,21.0,False,556.0,0.0,20.0,1589.0,0.0,2121,False
2333_01,1,False,6949515580,0,16.0,False,0.0,0.0,0.0,0.0,0.0,2122,False
2336_01,2,True,65514883,1,45.0,False,0.0,0.0,0.0,0.0,0.0,2123,True
2336_02,2,False,65514883,0,44.0,True,1409.0,910.0,17.0,1452.0,3782.0,2124,False
2338_01,0,True,7151555480,1,27.0,False,0.0,0.0,0.0,0.0,0.0,2125,True
2338_02,0,False,7052555280,0,26.0,False,14.0,0.0,0.0,857.0,0.0,2126,False
2339_01,1,False,7052555380,0,46.0,False,1290.0,0.0,57.0,0.0,0.0,2127,False
2340_01,0,False,7052535283,2,24.0,False,0.0,0.0,648.0,0.0,0.0,2128,False
2341_01,0,False,7052535383,0,15.0,False,0.0,785.0,0.0,0.0,0.0,2129,True
2345_01,0,True,7151555683,2,53.0,False,0.0,0,0.0,0.0,0.0,2130,False
2347_01,0,False,7052555580,1,28.0,False,613.0,22.0,0.0,0.0,0.0,2131,False
2347_02,0,True,7151555580,0,11.0,False,0.0,0.0,0.0,0.0,0.0,2132,True
2347_03,0,True,7151555580,0,7.0,False,0.0,0.0,0.0,0.0,0.0,2133,False
2347_04,0,True,7151555580,2,0.0,False,0.0,0.0,0.0,0.0,0.0,2134,True
2347_05,0,True,7151555580,1,15.0,False,0.0,0.0,0.0,0.0,0.0,2135,True
2347_06,0,False,7151555580,1,31.0,False,1.0,0,2.0,605.0,0.0,2136,False
2347_07,0,False,7151555580,0,9.0,False,0,0.0,0.0,0.0,0.0,2137,False
2348_01,2,False,68555683,1,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,2138,False
2349_01,0,False,7151555783,0,35.0,False,0.0,722.0,0.0,0.0,185.0,2139,False
2353_01,0,False,7151564883,0,30.0,False,27.0,5412.0,86.0,0,0.0,2140,True
2353_02,0,False,7052535583,1,13.0,False,880.0,0.0,0.0,0.0,0.0,2141,False
2356_01,1,False,68564883,0,45.0,True,773.0,82.0,0.0,6.0,0.0,2142,False
2356_02,1,True,68564883,0,4.0,False,0.0,0,0.0,0.0,0.0,2143,True
2356_03,1,True,68564883,0,21.0,False,0.0,0,0.0,0.0,0.0,2144,True
2357_01,0,False,6949515780,0,20.0,False,0.0,409.0,994.0,215.0,0.0,2145,False
2360_01,0,True,7151555780,0,24.0,False,0.0,0.0,0.0,0.0,0.0,2146,True
2361_01,0,True,7151564880,2,3.0,False,0.0,0.0,0.0,0.0,0.0,2147,False
2361_02,0,False,7052564980,3,29.0,False,0.0,0.0,792.0,0.0,0.0,2148,True
2363_01,2,False,67565383,0,28.0,False,2416.0,8926.0,41.0,1.0,462.0,2149,True
2364_01,0,False,7151564980,0,44.0,False,0.0,4.0,6.0,864.0,33.0,2150,True
2365_01,2,True,68554980,0,50.0,False,0.0,0.0,0,0.0,0.0,2151,True
2366_01,1,True,7052565080,0,35.0,False,0.0,0.0,0.0,0.0,0.0,2152,False
2367_01,0,False,7052565180,0,19.0,False,0.0,0.0,1.0,644.0,0.0,2153,False
2368_01,1,False,6949524980,0,22.0,False,579.0,0.0,267.0,0.0,108.0,2154,False
2369_01,0,False,7052565280,0,30.0,False,3.0,0.0,880.0,0.0,40.0,2155,False
2373_01,2,False,68564983,0,36.0,False,0.0,4756.0,0.0,7818.0,96.0,2156,False
2374_01,1,False,6949545483,0,20.0,False,464.0,0.0,1432.0,0.0,0.0,2157,True
2375_01,0,False,7151565180,1,22.0,False,0.0,0.0,659.0,94.0,0.0,2158,True
2376_01,0,False,7052535783,1,22.0,False,0.0,30.0,0.0,0.0,673.0,2159,False
2377_01,2,True,67565180,2,32.0,False,0.0,0.0,0.0,0.0,0.0,2160,True
2379_01,0,False,7052565580,0,35.0,False,194.0,0.0,678.0,0.0,0.0,2161,False
2382_01,0,False,7052565680,1,41.0,False,0.0,33.0,0.0,1324.0,0.0,27,False
2384_01,0,True,7151565183,0,57.0,False,0.0,0.0,0.0,0.0,0.0,2162,False
2384_02,0,True,7151565183,2,3.0,False,0.0,0.0,0.0,0.0,0.0,2163,False
2384_03,0,False,7151565183,1,11.0,False,0.0,0.0,0.0,0.0,0.0,2164,True
2384_04,0,False,7151565183,0,4.0,False,0.0,0.0,0.0,0.0,0.0,2165,True
2384_05,0,True,7151565183,0,17.0,False,0.0,0.0,0.0,0,0.0,2166,False
2384_06,0,False,7151565183,0,30.0,False,0.0,0.0,0.0,0.0,0.0,2167,False
2384_07,3,True,0,0,11.0,False,0.0,0.0,0.0,0.0,0.0,2168,True
2385_01,1,False,7052544983,0,23.0,False,1773.0,0.0,78.0,0.0,3.0,2169,False
2387_01,0,False,6949525080,0,58.0,False,0,400.0,0.0,690.0,490.0,2170,True
2389_01,0,False,7151565283,0,22.0,False,0.0,46.0,0.0,676.0,0.0,2171,False
2390_01,0,False,7151565380,0,24.0,False,0.0,0.0,0,59.0,4120.0,2172,False
2391_01,0,False,6949525180,0,20.0,False,768.0,19.0,0.0,1.0,0.0,2173,False
2392_01,3,True,7151565480,0,37.0,False,0.0,0.0,0.0,0.0,0.0,2174,True
2395_01,0,False,7151565580,0,49.0,False,712.0,1.0,0.0,0.0,0,2175,False
2396_01,0,False,6949545683,0,46.0,False,0.0,557.0,0.0,287.0,781.0,2176,False
2396_02,0,False,7151565483,0,30.0,False,854.0,0.0,30.0,0.0,0.0,2177,False
2397_01,0,False,7151565583,1,36.0,False,0.0,810.0,0.0,0.0,0.0,2178,False
2398_01,0,False,7052574880,0,21.0,False,0.0,780.0,44.0,0.0,5.0,2179,False
2399_01,1,False,6949545783,0,25.0,True,854.0,0.0,319.0,0.0,0.0,2180,False
2401_01,0,True,7151565680,2,42.0,False,0.0,0.0,0.0,0.0,0.0,2181,True
2402_01,0,True,7151565780,0,13.0,False,0.0,0.0,0,0.0,0.0,2182,False
2403_01,0,False,7151565683,3,25.0,False,7.0,0.0,0.0,877.0,0.0,2183,False
2404_01,2,False,67565483,0,29.0,False,0.0,544.0,7.0,2650.0,1561.0,2184,False
2404_02,2,True,67565483,0,17.0,False,0.0,0.0,0.0,0.0,0.0,2185,True
2404_03,2,False,67565483,1,36.0,False,828.0,5553.0,130.0,47.0,1171.0,2186,True
2404_04,3,True,67565483,0,44.0,False,0.0,0.0,0.0,0.0,0.0,2187,True
2406_01,1,True,7052545383,0,18.0,False,0.0,0.0,0.0,0.0,0.0,2188,True
2409_01,0,False,7052575080,1,22.0,False,292.0,395.0,0.0,0.0,3.0,2189,False
2409_02,0,True,7151574880,0,22.0,False,0.0,0.0,0.0,0.0,0.0,2190,True
2410_01,0,True,7151574980,0,43.0,False,0.0,0.0,0,0.0,0.0,2191,True
2411_01,0,False,7052575180,0,29.0,False,19.0,2115.0,17.0,0,0.0,2192,True
2412_01,0,True,7151575080,0,24.0,False,0.0,0.0,0.0,0.0,0.0,2193,True
2413_01,0,True,7151574883,2,18.0,False,0.0,0.0,0.0,0.0,0.0,2194,True
2414_01,2,False,844980,0,42.0,False,0.0,1829.0,2.0,3133.0,2447.0,2195,False
2416_01,0,False,7151574983,0,43.0,False,9.0,0.0,1079.0,0.0,729.0,2196,False
2417_01,0,False,7151575180,0,32.0,False,11.0,31.0,0.0,836.0,9.0,2197,False
2419_01,0,True,7151575280,0,15.0,False,0.0,0.0,0.0,0.0,0.0,2198,True
2421_01,1,False,6949525380,0,22.0,False,0.0,0.0,0.0,0.0,0.0,2199,True
2423_01,0,True,7151575380,0,20.0,False,0.0,0.0,0.0,0.0,0.0,2200,False
2424_01,0,False,7151575183,0,34.0,False,34.0,223.0,1559.0,0.0,0.0,2201,True
2426_01,1,True,7052545483,0,70.0,False,0.0,0.0,0.0,0.0,0.0,2202,True
2426_02,1,True,7052545483,0,18.0,False,0.0,0.0,0.0,0.0,0.0,2203,True
2427_01,2,True,66575283,0,26.0,False,0.0,0.0,0.0,0.0,0.0,2204,True
2429_01,0,False,7052575580,0,17.0,False,112.0,56.0,332.0,0.0,606.0,2205,False
2431_01,0,False,7052575680,0,13.0,False,0.0,2.0,0.0,566.0,208.0,2206,False
2432_01,0,False,7052575780,0,19.0,False,0.0,0.0,79.0,0,0.0,2207,False
2433_01,2,True,67565280,0,32.0,False,0.0,0.0,0.0,0,0.0,2208,True
2435_01,0,False,7052545583,0,33.0,False,4.0,0.0,28.0,0.0,2757.0,2209,False
2436_01,0,False,7053484980,0,21.0,False,759.0,0.0,0.0,0,40.0,2210,False
2438_01,1,True,7053485180,0,23.0,False,0.0,0.0,0.0,0.0,0.0,2211,True
2439_01,0,False,7053485280,0,24.0,False,227.0,537.0,13.0,0.0,0.0,2212,True
2441_01,0,False,7052545683,1,17.0,False,0.0,11.0,493.0,0.0,372.0,2213,False
2442_01,1,True,7053485380,0,34.0,False,0.0,0.0,0.0,0.0,0.0,2214,True
2443_01,3,False,68555080,0,31.0,False,1458.0,421.0,76.0,0.0,0.0,27,False
2444_01,0,False,7053485480,1,43.0,False,6.0,236.0,3.0,448.0,54.0,2215,False
2445_01,0,False,6949554883,3,43.0,False,602.0,3.0,27.0,89.0,69.0,2216,False
2446_01,0,False,7053485580,0,33.0,False,0.0,0.0,661.0,0.0,94.0,2217,True
2449_01,1,True,7053485680,0,28.0,False,0.0,0.0,0.0,0.0,0.0,2218,True
2449_02,1,True,6949525480,0,27.0,False,0.0,0.0,0.0,0.0,0.0,2219,False
2449_03,1,True,7053485680,0,7.0,False,0.0,0.0,0.0,0.0,0.0,2220,True
2451_01,3,True,7151575383,2,16.0,False,0.0,0.0,0.0,0.0,0.0,2221,False
2452_01,0,False,7052554883,1,42.0,False,526.0,2.0,28.0,161.0,0,2222,False
2453_01,1,True,6949525580,0,27.0,False,0.0,0.0,0.0,0.0,0.0,2223,True
2454_01,0,False,7053494880,0,19.0,False,0.0,0.0,0.0,157.0,644.0,2224,False
2455_01,1,False,7052554983,0,42.0,False,554.0,0.0,1168.0,0.0,275.0,2225,False
2456_01,0,True,7151575780,2,13.0,False,0.0,0.0,0.0,0.0,0.0,2226,False
2457_01,0,True,7152484880,0,16.0,False,0.0,0.0,0.0,0.0,0.0,2227,True
2458_01,0,False,7053494980,0,21.0,False,31.0,93.0,578.0,0.0,0.0,2228,True
2460_01,0,True,7152485080,2,28.0,False,0.0,0.0,0.0,0.0,0.0,2229,True
2461_01,3,True,7151575483,0,69.0,False,0.0,0.0,0.0,0.0,0.0,2230,False
2462_01,0,True,7151575583,2,15.0,False,0.0,0.0,0.0,0.0,0.0,2231,False
2463_01,0,False,6949554983,0,48.0,False,58.0,0.0,12.0,0,0.0,2232,False
2466_01,0,False,7052555083,0,42.0,False,0,1.0,61.0,897.0,0.0,2233,False
2467_01,1,False,68565183,0,42.0,False,999.0,0.0,49.0,0.0,11.0,2234,False
2470_01,0,False,7151575683,0,23.0,False,139.0,0.0,0.0,567.0,0.0,2235,False
2470_02,0,False,7151575683,0,26.0,False,0.0,0,0.0,543.0,0,2236,False
2471_01,0,False,7152485180,0,45.0,False,0.0,0.0,450.0,94.0,364.0,2237,False
2472_01,0,False,6949555183,0,30.0,False,756.0,4.0,30.0,0.0,0.0,2238,False
2474_01,1,True,7052555383,0,36.0,False,0.0,0.0,0,0.0,0.0,2239,True
2475_01,2,False,67565380,0,0,False,0.0,27.0,0.0,3573.0,3643.0,2240,False
2476_01,0,False,7053495080,0,35.0,False,0.0,0.0,1.0,0.0,1264.0,2241,False
2477_01,2,True,67565480,0,21.0,False,0.0,0,0.0,0.0,0.0,2242,True
2477_02,2,True,67565480,1,50.0,False,0.0,0.0,0.0,0.0,0.0,2243,True
2478_01,0,True,7152485280,0,52.0,False,0.0,0.0,0.0,0.0,0.0,2244,False
2479_01,0,True,0,2,21.0,False,0.0,0.0,0.0,0.0,0.0,2245,False
2480_01,0,False,7052555483,1,41.0,False,682.0,0.0,0.0,0.0,17.0,2246,False
2483_01,0,False,7052555583,1,35.0,False,2594.0,195.0,0.0,0.0,0.0,2247,False
2486_01,0,False,7053495180,0,26.0,False,552.0,192.0,30.0,0.0,1.0,2248,False
2486_02,0,False,7053495180,0,17.0,False,584.0,738.0,54.0,0.0,621.0,2249,False
2488_01,1,False,68565383,0,69.0,False,4483.0,0.0,525.0,0.0,500.0,2250,False
2489_01,2,True,66555080,0,27.0,False,0.0,0.0,0.0,0.0,0.0,2251,True
2491_01,0,False,7152484983,2,25.0,False,2.0,2762.0,552.0,0.0,1391.0,2252,False
2492_01,1,True,7052564883,0,27.0,False,0.0,0.0,0.0,0.0,0.0,2253,True
2496_01,0,False,7052564983,0,25.0,False,64.0,0.0,0.0,660.0,0.0,2254,False
2497_01,0,False,0,1,36.0,False,0.0,0.0,0.0,33.0,619.0,2255,False
2498_01,0,False,6949555483,0,14.0,False,148.0,0.0,34.0,808.0,0.0,2256,False
2499_01,2,True,67565783,1,27.0,False,0.0,0.0,0.0,0.0,0.0,2257,True
2500_01,0,False,7152485183,0,22.0,False,272.0,44.0,0.0,1064.0,418.0,2258,False
2502_01,0,False,7152485283,0,24.0,False,873.0,12.0,1.0,0.0,3.0,2259,False
